FYEAR,DLRSN,CUSIP,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
1999,       0,58494610,-0.358788723,-0.281397293,0.867823289,-0.141376035,-0.161420049,-0.40824599,-0.614604009,-0.128059677,-0.315458768,-0.130546339
1999,       0,58494910,0.310120175,0.446747359,1.21045648,0.885314593,-0.142711046,-1.160018612,0.388176644,0.993655113,0.65787107,1.19764511
1993,       1,58495110,-0.010150713,-0.058465143,-0.706799425,-0.394065681,0.95600132,0.926115913,-0.331921481,-0.533641313,0.743171871,0.170243256
1999,       0,58497720,-0.86436208,-2.241779108,0.341754659,-0.306263341,0.129523518,-0.048375925,-0.822301834,0.471740244,-0.231722538,-0.39256089
1999,       0,58500N10,-0.736138051,0.046623167,0.269055897,-0.294699292,-0.157543971,0.267073341,-0.774829262,0.485793661,-0.006774051,0.073505529
1995,       1,58501B10,-1.141683667,-1.277438071,-1.835138061,-0.27547989,1.710211503,0.3904411,-0.880734655,-1.98597964,0.23746819,0.022281312
1999,       0,58501K10,-0.012853834,-2.241779108,-2.064231759,-0.294298873,-1.296226248,0.036305298,-0.557882931,-2.208174586,-2.332476186,-1.396198592
1999,       0,58501X10,0.068810267,-0.96150089,-1.704671127,1.922863362,-1.300530911,-1.438919399,2.553179165,-1.333107743,-0.945466661,0.471658959
1999,       0,58505510,0.399679448,1.460590901,1.746647177,2.991542684,-0.377872412,-0.985925814,0.28488738,1.394567633,1.736711971,2.4845845
1999,       0,58508110,1.820850647,-2.241779108,-2.064231759,6.6953604,-1.233754025,-1.406170677,2.876476871,-2.208174586,-1.927494284,-0.214137269
1999,       0,58516010,0.777839692,-2.241779108,-0.173521174,-0.349225737,1.177987064,-0.148607315,-0.208440338,0.131665318,-1.409462122,-2.163362071
1980,       1,58516310,0.064823348,-0.179265285,-2.064231759,-0.421934555,0.256065153,1.671815029,-0.504562591,-2.208174586,0.025398934,-1.022544105
1999,       0,58547010,-1.568135012,-0.816076188,-2.032319781,0.416954287,-1.339779923,-0.604986935,-1.178863347,-2.208174586,-2.126780633,-0.24389792
1986,       1,58555210,0.603246436,0.275987003,0.167297189,-0.317010102,-1.017608711,0.547075825,0.261746076,0.3851947,-0.36046556,0.198642607
1999,       0,58590910,0.068388424,-2.241779108,-0.451991595,-0.366690428,0.054377826,-0.125671675,-0.477655379,-0.433728163,-0.250012394,-0.709960021
1999,       0,58626320,-0.676038647,-2.241779108,-0.282175439,-0.079438506,-0.203162259,-0.405345874,-0.744762626,-0.374898736,-0.476360783,-0.207856079
1999,       0,58690420,-0.804853418,-1.196144192,0.575708109,-0.381016038,-1.038031935,0.417614966,-0.871332321,0.582166975,-0.410709239,-0.229859669
1999,       0,58711810,0.727396121,0.76708375,1.086310263,-0.109629057,0.819794575,-0.608007553,0.241956926,0.688174517,1.165318387,1.231454903
1999,       0,58718810,0.983283643,1.41125411,0.962912209,0.469784083,-0.165325955,-0.997483268,0.681913184,1.160928571,0.54354896,1.042712427
1999,       0,58720010,0.206090981,0.11860587,0.627657619,-0.084173812,-0.09122786,-0.537858406,-0.337796883,0.147883983,0.831340507,1.158486144
1999,       0,58805610,-1.079213731,0.136475926,-0.400186545,-0.415915482,-1.067841338,0.752446218,-0.989090726,-0.437015928,0.274763068,0.093129965
1999,       0,58933110,-0.521653559,1.264547577,1.247675919,0.105463297,-0.339886922,0.007339121,-0.62921417,1.206641313,2.179175451,2.4845845
1999,       0,58937810,0.648247706,0.990909548,1.098347739,0.643374865,-0.141767772,-0.991854988,0.354068847,1.026724108,0.209718428,0.742765989
1999,       0,58943310,-0.946027365,0.499415301,0.620642504,-0.318365802,-0.555260038,0.554835241,-0.911210254,0.531002253,1.111502309,1.477521663
1999,       0,58949910,0.303670244,-0.591209827,-0.760820079,-0.083408873,-0.240946982,-0.918049471,0.005729718,-1.332064729,-0.615392052,-0.596420247
1999,       0,58950R10,-1.388224311,-2.241779108,-2.064231759,0.967721245,-1.202894415,-0.293889859,-1.024812049,-2.208174586,-1.646196273,-0.023999386
1999,       0,58958410,0.061259034,0.369503295,0.879552506,-0.236140728,-0.533290524,0.017162857,-0.082814578,0.304757628,-0.060361379,0.273185318
1999,       0,58977Q10,-0.796909051,-0.771376529,0.353143237,-0.400703514,-1.065516258,0.393229725,-0.865535623,0.348209079,0.296289473,0.365528283
1995,       1,58984810,-1.081935355,-0.930613606,-1.289526338,-0.410765219,-0.264356374,0.624842016,-0.892734924,-2.03613119,-0.151903704,-0.836388229
1999,       0,58984930,-0.281871664,-0.284181726,-0.143749662,-0.420436939,4.036249207,1.083664164,-0.673275738,-0.386229687,1.750242317,0.232691435
1999,       0,58988910,0.760944743,0.46363176,0.3706613,-0.340159559,-0.159352173,0.059320096,1.138471732,0.409459533,0.085770088,-0.055558169
1999,       0,59000K30,-0.887581229,-0.280566216,0.079965049,-0.38301253,-0.042441422,0.72958902,-0.937171623,0.238734483,-0.296166686,-0.662377456
1999,       0,59004910,0.737358952,0.258599741,0.434081803,-0.162887047,-0.271447676,-0.514223786,0.583943038,0.424204903,0.360472603,0.593218604
1999,       0,59026210,-0.091462305,0.899261921,-0.029566267,-0.328349169,-0.271162371,-0.542532555,-0.343996738,0.191731927,-0.445844315,-0.749602692
1994,       1,59043610,-0.068083312,-0.229329688,-1.932997165,-0.413802801,1.320389278,1.392995423,-0.211815772,-2.208174586,1.000349849,0.115403097
1999,       0,59047910,-0.484149535,0.004917323,0.093698154,-0.385886699,-0.244661931,0.713036672,-0.67605313,-0.104298146,0.738683893,0.537640651
1999,       0,59064R10,0.804215146,1.393328534,1.27796853,0.701627872,-0.655432113,-1.411676537,2.876476871,1.143118086,-0.785733974,-0.594740673
1999,       0,59067210,0.024359829,0.538036808,2.142463254,0.603057033,0.513930427,0.709652214,-0.613469202,2.000564954,-0.978988625,-0.213676399
1999,       0,59082930,0.09879298,1.14007389,0.680175195,-0.303296841,0.375021423,-0.474101355,-0.291581798,0.603455757,0.708831234,0.464082823
1999,       0,59087630,0.285398116,1.277216738,0.93126368,-0.260591725,-0.085153267,-0.530861601,0.061655204,0.795502425,0.088254326,0.010797529
1999,       0,59126110,0.740783554,0.016082275,-0.14389248,-0.409280206,0.443026133,1.149176811,0.083081043,-0.304528852,0.800193172,0.137363523
1999,       0,59151K10,-0.084298679,0.380185647,-0.624513477,-0.387256401,-0.901158677,-0.33897063,0.655421259,-0.487097087,0.953140297,0.881430171
1999,       0,59152020,0.416162419,1.304905423,0.745514662,1.001406445,0.044333721,-1.019249471,0.38595868,0.713260521,0.761576953,1.406433066
1999,       0,59162N10,-0.883566102,0.527531813,0.778213281,-0.323888893,3.163799913,0.237297993,-0.82976385,0.621493952,1.646635855,1.226716756
1999,       0,59163F20,-0.170153445,-0.09963787,0.080161675,-0.143034348,-0.03323652,-0.053186092,-0.35726344,0.307286279,0.085113478,0.384631765
1999,       0,59167320,-1.38933788,0.168163485,0.436779337,-0.358844622,-0.633096519,-0.299600152,-1.07476691,0.37927591,0.951828755,0.92203228
1988,       1,59180610,-2.089410051,-1.590199977,-1.270220444,-0.4202415,0.490974365,2.200638195,-0.971038687,-1.75639968,-0.328905636,-1.328486288
1999,       0,59199X93,-0.377349198,0.332690351,0.511238978,-0.40966747,-0.474319348,1.007401438,-0.226388615,0.405530648,1.303055355,0.979107196
1999,       0,59214210,-3.205850242,-2.241779108,-2.064231759,-0.410429556,0.374756223,2.346076866,-1.153140912,-2.208174586,-0.4845269,-1.149801219
1999,       0,59267110,-0.263534869,0.591029656,-0.112249234,-0.373176982,-0.168921572,0.386041847,-0.616702269,-0.069128947,1.583926023,1.500482668
1999,       0,59268810,-0.544513786,-0.252019517,0.741025977,-0.295073132,0.090366019,1.027387042,-0.69774243,0.501960433,1.122577781,1.404486403
1999,       0,59277010,-0.490229577,-0.383565969,0.681740333,-0.031422968,-0.884183853,-0.599096493,1.088698665,0.790325917,-1.434300578,-0.916373631
1999,       0,59283R10,-0.901074064,0.409891733,0.486022053,-0.375793505,0.717256406,0.022952244,-0.968384975,0.292252458,-0.035159729,-0.664938545
1987,       1,59451710,-0.134521931,-1.40670187,-1.540625956,-0.425766454,0.589491896,2.309259681,-0.504452127,-2.208174586,0.58630488,-0.682436774
1999,       0,59479310,0.578243028,0.948402219,1.637323213,2.377306877,-0.291496094,-0.801063775,0.217871661,1.307024307,0.449519799,1.612179096
1999,       0,59479Q10,1.269638795,-2.241779108,-1.167978943,-0.0840276,0.340508761,-0.690159374,0.308668255,-0.854008262,-0.563205626,-0.597651201
1999,       0,59484E10,-0.29501185,-2.241779108,-2.064231759,0.409745612,-0.822677544,-0.716861792,-0.526253306,-2.208174586,-1.785099145,-1.084434055
1999,       0,59490110,0.295981719,0.843859635,1.236119046,-0.110127096,0.255477915,-0.147842813,-0.376718436,0.891511205,0.663935035,0.966927141
1999,       0,59491810,0.249404981,0.757684867,1.633563428,2.994265335,-0.777827535,-0.903440384,-0.089561286,1.498657521,2.179175451,2.4845845
1999,       0,59496010,1.787518755,-1.554609867,-2.064231759,3.777259731,-1.192010999,-1.27530358,2.876476871,-2.208174586,-0.875412079,0.706973602
1999,       0,59497240,0.092575901,-0.188797757,-1.243511056,4.812038455,-0.537312309,-0.090743864,-0.372696308,-0.980627154,0.348558862,2.166163874
1999,       0,59501710,0.029844608,0.904465089,0.934479842,1.356859181,-0.688632114,-0.912898695,-0.170751335,0.944509982,0.819207028,1.96211744
1999,       0,59501P10,-0.082597198,-2.241779108,-2.064231759,0.285449763,-0.719063147,-0.52378619,-0.220121699,-2.208174586,-1.457794072,-0.779174874
1984,       1,59502810,-2.687876423,-2.241779108,-2.064231759,-0.255925122,-0.866223634,2.005932437,-1.046407281,-2.208174586,-1.51572366,-0.829584206
1999,       0,59506W10,-0.73756408,-2.241779108,-2.064231759,-0.398020581,1.62163357,0.810365139,-0.775907696,-2.208174586,-1.145611353,-2.127586979
1996,       1,59507T10,-1.60585232,-1.648857544,-2.064231759,-0.058552069,-0.749967053,0.539875984,-1.009166923,-2.208174586,-1.08322928,-0.329298078
1990,       1,59511010,-0.321523775,-0.443255105,-0.068177379,-0.376938474,-0.966367126,-0.558163507,-0.389695021,-1.585984469,-1.101087654,-1.340173482
1999,       0,59511210,0.133698144,0.630821193,-0.185169589,0.028904219,-0.76770077,-0.375162468,0.300618345,0.04972912,1.622970867,2.4845845
1999,       0,59512510,1.160960692,0.634547999,0.351499687,2.219354012,-0.356969734,-0.977870071,2.082757989,0.824127969,-0.917614085,-0.023703747
1999,       0,59513510,1.743908813,1.437578895,0.23973162,-0.210823596,0.099132531,-1.316557376,2.876476871,0.59844629,-0.674152967,-1.350623613
1999,       0,59513710,0.015100591,0.442321457,0.292222309,-0.377421369,-0.225317803,0.05251888,-0.420044381,0.169561129,0.428572765,0.113415375
1999,       0,59517610,0.766098629,0.542871141,-0.002602797,-0.211996583,0.202756381,-1.000628026,0.445733152,0.339617823,-0.894834345,-1.316200488
1984,       1,59521510,-1.683211021,0.02792192,-1.820546712,-0.390911408,-1.060589616,0.981280894,-0.968674678,-1.071766307,-0.909582231,-0.749830162
1990,       1,59522810,-1.076361314,-0.435068287,-1.760896171,-0.425387202,4.036249207,1.407651808,-0.832013047,-1.809274753,-0.673738303,-2.213994822
1995,       1,59523F10,-2.458327945,-0.386588814,-0.075410117,-0.414400648,-1.035077188,0.792882279,-1.175112829,-2.208174586,0.363003101,0.200288208
1999,       0,59550R10,0.671095,0.825195143,-0.126048799,-0.388099677,0.445106058,-0.248419076,-0.078519364,0.14291666,0.212351161,-0.520295163
1999,       0,59562610,0.142149341,0.90938404,1.31406309,-0.313727326,-0.063335902,0.296132829,0.006608451,0.944013688,0.687373094,0.757090578
1999,       0,59562V10,-0.86212018,0.201270376,0.165282507,-0.416409325,-0.945468327,1.112550057,-0.90955908,0.217624252,1.659641783,1.543328669
1996,       1,59563X10,-0.617547108,-2.241779108,-2.064231759,-0.371715585,0.728959144,4.107638117,-0.741667761,-2.208174586,0.342001565,0.340461187
1999,       0,59627810,0.164950188,-0.016401318,0.345437996,-0.363709374,0.136057402,0.108256038,-0.324402883,0.048781476,0.296184787,-0.038339503
1999,       0,59668010,-0.646113967,0.306234501,0.244281062,-0.356238255,-1.098072231,0.381899901,-0.531443822,0.357073195,-0.063535545,0.418177204
1999,       0,59669P10,-2.102646112,0.134869994,0.45535066,-0.412189901,-1.118973486,0.847608359,-1.219593857,0.407647068,-0.221171253,-0.261286598
1999,       0,59741R10,0.758583346,0.310864176,-2.064231759,-0.205398603,0.603474259,-0.453414291,-0.037561154,-2.208174586,0.502161792,0.440356193
1990,       1,59790810,-0.493599083,0.173788809,-0.166054296,-0.421064728,1.353143546,1.029337686,-0.724697379,-0.022693882,0.439981564,-0.837249969
1990,       1,59813010,-2.72802801,-0.735967442,-2.016363995,-0.423440532,0.757441966,1.723495971,-1.101197485,-2.208174586,0.929893615,-0.212997487
1999,       0,59814810,1.013464573,0.835530686,0.359544352,0.334857396,0.437771264,-1.040130399,0.904356003,0.300187312,0.683219235,0.91672496
1982,       1,59842410,-0.634276168,0.436735621,1.720541094,-0.084540981,-0.635480185,0.683236924,-0.695892026,1.159669572,-0.394790747,0.363494325
1999,       0,59862630,-4.382767927,-2.241779108,-2.064231759,0.095287811,-0.602442496,5.110424207,-1.229152591,-2.208174586,-2.695774537,-1.234970575
1999,       0,59862W10,-0.330830691,-0.187387327,0.734087749,-0.399317022,-0.81493948,0.272146452,-0.571895385,0.539929686,-0.692117155,-1.00798277
1999,       0,59870930,-0.41099207,0.259871499,0.46910953,-0.394222804,-0.182151799,0.421190652,-0.627604223,0.416291574,1.289857826,0.97875678
1999,       0,59935P20,-0.056260406,-2.241779108,-2.064231759,-0.297911369,-0.804603924,0.283126614,-0.271054326,-2.208174586,-1.22546516,-0.963094019
1999,       0,59990300,-0.389090171,0.071603455,0.158345329,-0.390644056,-0.826019236,0.472357601,-0.396831682,-0.470130467,1.281048536,1.364415383
1999,       0,60038H10,-0.763516633,-1.015819843,-0.579450014,5.174919918,-1.363863457,-1.505889267,-0.939384708,-0.34274194,-2.763557265,-0.418205386
1999,       0,60054410,-0.913738795,0.63597168,1.492315988,-0.218246883,0.952782731,0.485658062,-0.831561289,1.09521243,1.359771889,1.563664982
1999,       0,60055120,0.28403295,-0.046926681,-0.005532431,-0.380478487,0.655217833,0.366746056,-0.180536743,-1.377125506,0.882471034,0.419626143
1999,       0,60107310,-0.38557778,1.096489212,0.697236481,-0.246406921,-0.27781691,0.761372746,-0.605743589,0.650917682,0.99441621,1.478676109
1990,       1,60115010,-1.358711046,-0.809619391,-0.960717518,-0.399722957,-1.195785914,0.482405625,-1.233402895,-1.717686586,-1.536471417,-1.414768651
1999,       0,60250M20,-2.791294131,0.175513177,0.187553903,-0.335373027,0.372959588,1.320684422,-1.133341536,0.205951563,0.029634323,-0.00778256
1999,       0,60272010,0.128985791,1.46594848,0.058979419,-0.333752091,-0.140479825,-0.201473338,0.023875688,0.336283793,0.818003893,0.713115478
1999,       0,60290010,-0.538321945,-0.40310949,-0.425261619,6.6953604,-1.363863457,-1.505889267,2.876476871,-0.109282694,-2.763557265,-0.7232471
1999,       0,60315810,-0.31910847,1.246236029,0.66535785,-0.239217668,-0.440884188,-0.489786161,-0.323908648,0.648369703,0.918945457,1.152317058
1999,       0,60343210,-0.468694082,-2.241779108,-2.064231759,6.6953604,-1.29578828,-1.505889267,2.876476871,-1.797383922,-2.763557265,-1.560106992
1999,       0,60456710,1.150094751,-2.241779108,2.142463254,5.799327127,-0.011995567,-0.658752253,0.220302198,2.000564954,0.052637298,1.491026269
1999,       0,60461S10,-0.923537082,-2.241779108,-0.906193339,-0.373203983,-0.932075974,0.485895678,-0.860053873,-0.75288316,-1.099265183,-1.040205412
1999,       0,60461U10,0.39525999,0.429140872,-0.586469108,2.169110558,-1.094345631,-1.193980691,0.655227668,0.106458698,-0.181717895,1.177046551
1999,       0,60469010,1.546947601,-2.241779108,-2.064231759,0.108043094,-0.907434562,0.152797478,1.975310522,-2.208174586,-0.579041664,0.439686594
1999,       0,60487110,1.121441485,0.107061025,0.269810756,-0.08181647,-0.388977493,-0.866475386,0.841745735,0.565941117,-0.362429504,-0.218131539
1999,       0,60650110,0.269430974,0.088467915,-0.921411975,-0.128134876,-1.201810821,-1.286862474,0.723507646,-0.359359196,-0.703716781,-0.261252146
1999,       0,60664020,0.883922193,1.360680058,-0.292105843,-0.34301766,0.253829141,-0.831599112,0.349988226,0.032237306,0.088708927,-0.530476112
1999,       0,60671020,1.348926211,-0.559423642,1.660785945,1.244544362,0.113583003,-0.889604022,0.68481883,1.925709746,-0.738866469,-0.138334447
1999,       0,60677620,-0.441643599,0.214677335,-0.053551851,-0.387535974,-0.285238429,0.949605989,-0.67258889,0.157036162,2.179175451,2.4845845
1999,       0,60682720,-0.357737244,0.168600847,-0.125618756,-0.41478052,0.958250611,1.109882841,-0.647993005,0.15184735,2.179175451,2.370670831
1999,       0,60692210,-0.018280568,0.418835048,-0.405052895,-0.256533673,-0.350908464,-0.424101192,-0.277311126,0.027270584,-0.150960125,-0.103144411
1999,       0,60692310,-0.551926504,0.347520749,0.17212481,-0.415916866,-0.149137478,0.763523433,-0.705942362,0.218463059,0.085159323,-0.726078587
1999,       0,60705L20,0.194200755,-2.241779108,-2.064231759,-0.041502347,-1.363863457,-0.032384279,-0.425667413,-2.208174586,-2.509423701,-0.109274328
1995,       1,60741510,-0.765767543,-0.027696249,-0.248297108,-0.306636479,-1.129221024,-0.122198714,-0.825202942,-0.137310609,0.552507052,1.259415323
1999,       0,60749410,0.672260574,1.485390003,1.270112168,0.37063614,-0.269555461,-1.126432711,0.698209236,1.166684633,-0.498907346,-0.238494627
1994,       1,60750D10,-0.404607964,-2.241779108,-2.064231759,-0.244867107,-0.146427133,-0.163061809,-0.646999128,-2.208174586,-0.837168714,-0.835452528
1994,       1,60752410,-0.162948518,0.191885344,0.581075388,-0.401480861,0.4979347,0.744158495,-0.654024635,0.448878892,0.372085714,-0.283556893
1999,       0,60766030,-1.2217632,-0.438054419,-1.632130525,-0.383089696,-0.875522908,0.821290168,-0.926753514,-1.587658158,-1.093051137,-1.105346783
1999,       0,60769810,-0.647782985,0.431881194,0.289895623,0.095245253,-0.090642802,0.683349149,-0.749450444,0.309415853,0.888907678,1.74264127
1999,       0,60782810,0.130302067,1.023934691,0.527307955,-0.32439677,0.006245412,-0.137182018,-0.023315225,0.578905634,1.149129793,1.094886614
1999,       0,60783C10,-0.53322066,0.466473539,0.550011725,-0.342091471,-0.257065319,-0.567490191,-0.552702123,0.443310063,0.388354831,0.103772045
1999,       0,60787010,-0.99437001,0.565959745,0.5238349,-0.305430041,-0.9317995,0.637935604,-1.101324685,0.350488264,0.520669585,1.152107297
1999,       0,60819010,0.323019097,0.736347287,0.991662953,-0.332197622,0.695696253,0.182867488,0.001775909,0.732061312,1.543874095,1.410068458
1999,       0,60855410,0.163919773,1.466963792,0.61263489,0.51061538,-0.360412184,-0.97770609,0.042236648,0.733154197,1.310528355,2.012450795
1999,       0,60871030,-0.898533049,0.432247663,0.285524519,-0.387146322,-0.692711168,0.434333532,-0.905377075,0.021678953,1.349324296,1.374753629
1999,       0,60871R20,-0.289519442,1.049112655,0.454019724,-0.252826915,0.12680034,-0.224449294,-0.485855026,0.509140957,1.383331205,1.522758395
1999,       0,60877W10,0.090309803,0.483526621,-0.203093886,0.008958618,-0.179981929,-0.644602937,-0.341478461,-0.0288689,0.218504697,0.564066245
1999,       0,60886R10,-0.240402581,0.803307723,1.80190004,-0.127745286,2.205322951,-0.337307608,-0.573388409,1.286311718,0.999335066,0.907876712
1999,       0,60902710,-0.937945611,0.238202409,0.013564041,-0.399702493,-0.701269384,0.843029432,-0.972756981,0.085709436,0.090351244,-0.102249853
1999,       0,60903110,0.676377241,1.257872101,0.886364465,-0.13075397,-0.001732761,-1.00949701,1.626004325,0.823472249,0.220381546,0.127739375
1999,       0,60917610,1.748937922,0.736642317,0.138025772,-0.257659912,-0.881816999,-0.917661916,1.254791735,0.313886885,-1.091661343,-1.072253971
1999,       0,60935Y10,-2.598355993,0.310198738,0.027614107,-0.392132972,-1.036154324,1.021345439,-1.17665514,0.555448279,1.279089711,1.660083501
1990,       1,60939510,-0.216652589,-0.231616812,-1.118689084,-0.406364118,1.05430634,0.378549112,-0.645481519,-0.889023552,-0.346363161,-1.360585721
1990,       1,60975710,-0.834259004,-0.310687596,-0.643461916,0.287096956,-1.363863457,-1.395392172,-1.110586445,-0.274940276,-2.763557265,-0.955161075
1987,       1,60977810,-2.523488368,-2.241779108,-0.21380116,-0.423785375,-1.055747365,3.277408826,-1.141819591,-0.073448883,-1.555162454,-2.012194659
1999,       0,61023610,-0.555468145,0.595496941,0.587749857,-0.388557926,-0.084250062,0.052280663,-0.608968978,0.392251182,0.503543718,0.040576855
1999,       0,61174210,-0.774885356,0.032003081,0.335759805,0.133660526,-0.461514711,0.534592101,-0.785477546,0.063287647,0.991638964,2.00992387
1999,       0,61257010,-0.036060758,-2.241779108,1.231791537,0.383580577,0.859761366,-0.956506981,-0.23781072,2.000564954,-0.210775289,-0.089808847
1999,       0,61490510,-0.399145674,0.305512741,1.229890066,0.045223721,-0.699325714,-0.901524402,-0.261974559,0.993449881,-0.318168248,0.115158892
1999,       0,61539420,0.158823732,0.405367162,0.356088785,-0.401632536,-0.486014498,0.632039667,-0.13319545,0.317103823,0.914262816,0.628891634
1999,       0,61690020,-0.965985694,-0.656906984,0.238361417,-0.42077213,-0.183777335,1.400357279,-0.986993162,0.078311334,0.017690721,-0.87088929
1999,       0,61891210,-0.650111119,0.242050622,0.389172426,-0.133646051,-0.070662511,-0.085339902,-0.718308897,0.452699092,0.734556655,1.129214752
1999,       0,61943010,-1.085140654,-0.292172178,0.88643777,-0.377255773,0.669378309,1.12230123,-0.959654375,0.603044361,0.472698785,0.128628903
1999,       0,61945Q10,0.87469288,0.531647878,-0.048866333,0.107612644,-0.662447808,-0.873360982,0.771229154,0.284314629,-0.114501012,0.39143779
1999,       0,61982T10,-0.789787047,0.031323846,-0.294184728,-0.322812647,-0.252187795,-0.458521265,-0.810408259,0.185922099,-0.627714705,-0.903976465
1988,       1,61990110,-4.324841053,-2.241779108,-2.064231759,0.884584732,1.071269111,4.507792308,-1.068302038,-2.208174586,-1.465097012,-0.336567216
1999,       0,61990310,-0.312343146,-0.158827585,0.643256717,-0.419611481,0.531969308,1.289523918,-0.580646403,0.24098415,0.619721722,-0.369363038
1999,       0,62007110,-0.613124516,-0.70000795,-0.99269001,-0.415812103,1.685668905,0.702585415,-0.747596399,-2.208174586,0.447831682,-0.73333483
1999,       0,62007610,-0.395177872,0.676598351,0.172353405,-0.151422434,-0.441147814,0.102021091,-0.606437144,0.259590228,2.179175451,2.4845845
1999,       0,62458010,1.163354458,0.78534937,0.207787986,-0.305407146,-0.128809894,-0.252165837,0.436949404,0.454173322,0.613498325,0.578445645
1999,       0,62458120,-0.945935879,0.103655845,0.272074239,-0.388351484,0.117493528,-0.391429825,-0.948768063,0.273172345,0.588367516,-0.062981627
1999,       0,62458M10,-0.272599266,-0.832441864,-2.064231759,3.733908874,-1.123566753,-0.72361622,-0.513552699,-2.105719973,-0.001358221,1.964108893
1999,       0,62472V10,1.074775552,-0.620879622,-1.03096081,1.928936832,-1.33661906,-1.331316333,2.321830933,-2.208174586,-1.933246543,-0.160219916
1999,       0,62474G20,0.567770508,0.191264855,-0.046603302,0.076721789,1.926706967,-0.520648564,-0.167010438,0.174074813,0.058743861,0.051961672
1999,       0,62475210,0.306353208,1.24200952,0.192282236,-0.297845992,0.505521528,-0.706782758,-0.153657919,0.337179687,0.15388311,-0.270619928
1999,       0,62475610,0.276092618,0.821291236,0.921347289,-0.184716082,0.085904162,-0.488581691,0.201653833,0.840211058,1.159605135,1.336035832
1999,       0,62528110,-0.107731198,1.015404109,0.979782231,-0.032325274,0.293195856,-0.869900765,0.006671591,0.70391891,0.565024944,0.644535432
1999,       0,62538310,-0.771651343,0.072869944,0.728648748,-0.389484795,0.246367365,0.691298867,-0.791820234,1.115079387,-0.064767751,-0.563118853
1999,       0,62542040,-4.382767927,-2.241779108,-2.064231759,-0.379725782,3.010221867,5.110424207,-1.233402895,-2.208174586,-1.242925663,-1.241499496
1999,       0,62543R10,-0.710817384,0.141052505,-0.002437746,6.6953604,-1.343212431,-1.505889267,2.876476871,0.299076852,-1.43547815,-0.196287255
1999,       0,62544X20,-1.483279585,-0.417573576,-1.091972223,-0.318412052,0.453439878,1.19625987,-0.919159871,-0.966770325,-0.445999854,-0.506138688
1999,       0,62545310,-1.271738581,0.008120441,-0.014542947,-0.365885102,2.10567331,0.329871256,-0.952628237,-0.457734421,0.137639137,-0.546689449
1989,       1,62591210,-1.611018046,-2.241779108,-2.064231759,-0.395346379,1.298368751,0.429126402,-0.990967316,-2.208174586,-0.891470693,-1.832538293
1999,       0,62591620,2.023422271,0.05496399,-0.218871531,-0.146643712,-1.309516804,-1.358618328,2.876476871,0.123522832,-1.695714967,-1.094085489
1999,       0,62671710,-0.608607441,0.545283786,0.313754216,-0.309559689,-0.436343423,0.119116993,-0.665267066,0.438298266,1.379494424,1.652369913
1984,       1,62830010,-2.199575522,-0.440280001,-0.940878324,-0.32083379,-1.354402301,1.354090653,-1.182664821,-0.762860873,-1.797246338,-0.10702595
1999,       0,62846410,-0.186230207,0.196466467,0.590743736,-0.378101899,-0.284101984,0.384008638,-0.244025826,0.457942538,0.881975018,0.718441696
1999,       0,62855J10,-0.245956061,-1.306026343,-1.741923512,0.600535401,-0.844409936,-1.317919396,0.037581091,-1.117478163,-0.360230539,0.136637156
1999,       0,62878210,-0.0252216,0.501034475,0.661667655,-0.326526307,-0.054825654,0.171606596,0.016364584,0.44902659,0.914803656,0.927310513
1996,       1,62883410,0.605157018,0.805194277,-1.424167171,-0.396982062,1.008568152,-0.233581521,-0.248161216,-1.656461656,0.183671799,-0.772664967
1999,       0,62885210,-0.519607705,0.486372859,0.681431717,-0.397228259,-0.139672976,0.451168452,-0.577040305,0.469154316,1.071442238,0.686366775
1999,       0,62886E10,-0.169789428,0.303681191,0.089366431,-0.359086861,0.054072945,0.406406384,-0.502344172,0.569684102,1.820589129,1.793102367
1999,       0,62888Q10,-1.536166873,-2.241779108,-2.064231759,-0.235900631,-0.781754266,1.092377561,-0.999300152,-2.208174586,-0.866327034,-0.250598116
1981,       1,62890410,0.412430458,0.763322763,0.242579672,-0.414933956,0.419836731,0.204825845,-0.462455142,-0.065258526,-0.178525567,-1.278366464
1999,       0,62893710,1.070557328,-0.323813513,-2.064231759,-0.347609025,0.160413243,-0.496182671,0.084455942,-1.551333206,-0.664656202,-1.215003184
1999,       0,62905020,-0.609594692,0.271122285,-0.028829856,-0.339593685,-0.153012615,0.752654732,-0.725418515,0.129976215,2.179175451,2.4845845
1999,       0,62912T10,-1.393408061,-1.826466474,-0.743927512,-0.398397524,-1.265437291,-0.087328157,-1.054418875,-2.208174586,-1.503216906,-1.287607835
1999,       0,62914B10,1.507676926,-0.093818163,-0.82010147,6.6953604,-0.897080049,-1.495788606,2.876476871,-0.415121035,-0.038624587,1.467257611
1999,       0,62915640,-0.01159444,-0.108545028,0.52340552,-0.365976648,-0.405547363,0.646939175,-0.30247022,1.114006177,1.0593365,1.116841444
1999,       0,62924810,0.417317444,-0.428200455,-1.786732195,1.486217595,-0.106563951,-0.746902164,-0.107022357,-1.630249721,0.093406137,1.002726289
1999,       0,62929410,-0.019785822,-1.101931276,-0.55189589,-0.348348239,-0.354272309,0.324250637,-0.308576033,-2.208174586,-0.2308626,-0.310283679
1999,       0,62933710,0.06853994,0.689763805,0.731172566,-0.193253904,-0.3106367,-0.596438356,0.362335287,0.682040036,0.121417632,0.253881825
